22,The Forgotten Pools,Search the bottom of the Forgotten Pools northwest of the Crossroads. ,"Have you felt the tremors, <class>? Something has cleaved this land in two. But we druids can sense other tremors, as well. Life is stirring in lands once dry and lifeless. The oases around the Crossroads are suddenly blooming. I can sense a power leaking its way to the surface, but from where? Is it related to the disaster that shattered the Barrens? We must find the source. Travel to the Forgotten Pools, northwest of the Crossroads. Search its waters for a source of power, then return here. "
23,A Trip to the Moonwell,Take the Tear of Elune and cleanse it in the waters of the Moonwell of Purity in Ashenvale. ,"It didn't work. <A sorrowful and resigned expression upon his face, Pelturas removes the tear from the soup and gently washes it. >The eruption of Thunder Peak must have affected it in some way. You must take the tear to the Moonwell of Purity, which still lies intact, protected by the goddess' power, at the southeast base of the volcano. There, you will wash it in the sacred waters of Elune. What happens beyond that, I cannot say. I fear for my daughter's life. It is in your hands now, <name>. "
24,Find a Rumble Coin,Find an Rumble Coin in the Broken Tusk and insert it into the Warcraft Rumble machine. ,"To use this game machine, you need a Rumble Coin.

There are a bunch of coins hidden all around the Dragon Isles. We'll chat about those later.

I stashed one coin over in the inn. If you find it, it's all yours, pal.

Insert that Rumble Coin into the Rumble machine and watch the fun begin! "
25,Burning Blade Medallion,Slay 5 Felstalkers and obtain the Burning Blade Medallion. ,"Through my divinations, I see that an item of power--a medallion--hides deep within the Burning Blade Coven, guarded by beasts and black magic. We must have it.

For too long these demon-worshippers have defiled our homelands. Cleanse the coven of its demonic taint by slaying the fel beasts and their leader. Return with this medallion as proof of your deed.

Go, <name>. You will find the coven in a cave to the north. "
26,Echeyakee,Blow your horn at Echeyakee's lair to summon him. ,"Whitemist, or ' Echeyakee ' in the tauren tongue, is the king of the savannah cats. He hunts with such stealth, they say he's like a thin, white mist on the earth. He kills so fast his prey have no time for fear or pain. The tauren say he is both mercy and death. <name>, I now set you on the path to hunt Echeyakee. His lair is just northwest of here, on the north side of a small mountain, among the bones of giant Kodo. Go. Blow this horn when you reach his lair. Blow the horn, and he will come. "
27,Naga of the Strand,Slay any 15 Wrathtail naga at the Zoram Strand. ,"There is evil lurking on the coast to the west. The Zoram Strand is the resting place of the doomed city of Zoram, destroyed during the Sundering and submerged beneath the seas. It has been lost to the night elves for ages. Lost, and nearly forgotten. Now, the naga have returned, and for what reason we do not know. But reason matters little; we must slay these fiends and throw them back to the depths! "
28,Legion: The Legion Returns,Check in with Holgar Stormaxe at the Dranosh'ar Blockade. ,"Warriors of da Horde! Break out ya axes and sharpen ya spears. Da Burning Legion has returned ta our world!

We be shipping outta Bladefist Bay right away. With da full fury of da Horde, we gonna smash der line so hard dat Sargeras is gonna feel it in da Nether!

Get to da ships. We got demons ta slay! "
29,Culling the Furbolg Threat,Slay any 15 furbolg at Thistlefur Village in Ashenvale. ,"Directly to the north of Astranaar are the Thistlefur furbolg. My scouts report that their numbers have grown greatly over the past few months. If they grow too great, they may find the courage to attack Astranaar directly! Go to Thistlefur Village and kill as many of their kind as you can. I shall remain here in Astranaar and await word from you. Elune be with you, <class>. "
30,Skull Rock,Gather 6 Searing Collars from the cultists in Skull Rock. ,"<name>.  The Burning Blade has infested the cave east of Orgrimmar known as Skull Rock.  Inside that cave they perform vile rituals, and burn their own flesh with Searing Collars. By wearing these collars, I believe the cultists attune themselves to demonic power.  But to confirm this, I must have a collection of the collars to study. Go to Skull Rock and gather Searing Collars from the cultists you find there.  Bring them to me, and I will uncover their secrets. "
31,A Helping Hand,Speak with Architect Nemos at Forest Song in Ashenvale. ,"Under the supervision of Architect Nemos and Vindicator Vedaar, my people are revitalizing an old night elf outpost in the eastern part of Ashenvale. The task of building won't be easy, <name>, for the challenges and enemies they face are many. I know Architect Nemos and his compatriots at Forest Song would appreciate any help they can get, and he has asked me to send any interested <men/women> his way. Speak to me again and I will arrange for fast transport for you to their location. "
32,Your Time Has Come,Speak to Coridormi in Stormwind. ,"<A pleasant image fills your mind's eye as a calm voice echoes through your being. >Young <class>, be still and hear my words. I am called to collect you, to deliver you, to one whose eye none can escape. Find me in Stormwind, mortal, for your time has come. "
33,Flight to Razor Hill,Speak to Doras to purchase a wind rider ride to Razor Hill. ,"When you're ready to take the wind rider down to Razor Hill, simply speak with me again. When you get there, waste no time in finding Gar'Thok. He's the one responsible for preparing reports on recent Alliance activity in Durotar. "
34,Kyle's Gone Missing! ,"Ahab Wheathoof at Bloodhoof Village in Mulgore wants you to feed his prized puppy, Kyle the Frenzied. ","Help, <name>! My prized puppy, Kyle, has run away! I just know he's running around Bloodhoof Village, lost and hungry. Will you find him and feed him? Once he eats he will settle down and come home. To feed him you will need to find food. His favorite meal is tender strider meat. Just venture east and you should find plenty of striders. Hunt one down and take its succulent meat to Kyle. When you see Kyle in town, put the meat down and he is sure to come to you. "
35,Priestess of the Moon,Speak to Dentaria Silverglade between the two pools in the center of Shadowglen. ,"Perhaps you'd be willing to aid us in further pursuing the corruption haunting Shadowglen. Dentaria Silverglade, Priestess of the Moon, has offered to aid us. You should find her between the two pools just north of our great tree. Circle around the tree to reach her and offer her any help that you can, young <class>. "
36,The Hopeless Ones. . . ,Captain Edward Hanes on Wyrmscar Island wants you to recover 4 Bloodcursed Souls. ,"On a ledge of the reef, deeper than where you found the bloodcursed naga, you will find the hopeless ones: The bloodcursed voyagers, ghosts of those taken by the bloodcurse. It is regrettable, what I ask of you now. . . but they must be destroyed and their cursed shells brought back to me. Their souls must be put to rest. Return to me when you have done as asked and I shall give you one final task. "
37,Druid of the Claw,"Kill the soulless body of Oben Rageclaw, and then use the Voodoo Charm. ","After examining this charm, <name>, I see now what must be done. Please take it, and do as I ask. You are to approach the door to the nearby chamber. Inside, you will find my soulless body. . . Although I regret what I am about to tell you, I see no other way to free myself from the control of the Gnarlpine. In order for me to escape them, you must kill my physical form.  Once that is done, use the voodoo charm on my fallen body. After you have completed this task, please return to me. "
38,Supervisor Fizsprocket,Kill Supervisor Fizsprocket and collect Fizsprocket's Clipboard. ,"According to the documents you salvaged from the caravan, the Venture Co. created many plans to attempt to drive us from our lands here, so that they could have free reign to plunder our lands. The depths that they would sink to accomplish their goals disgusts and appalls me. I want the mastermind behind their plans killed. His name is Supervisor Fizsprocket, you will find him at the Venture Co. mine east of the ravaged caravan. Bring me his clipboard, we shall see if we find out anything useful. "
39,Counterattack! ,"Kill Kolkar centaur until Krom'zar appears, then slay him and take a Piece of Krom'zar's Banner. ","The Horde commends your successes against the Kolkar, but the Kolkar themselves are maddened.  I have reports that a contingent of Kolkar has traveled to the Barrens from their home in Desolace, to seek vengeance.  My latest report was that, even now, they move against these bunkers, from the west! Face the Kolkar invaders, and end their threat in the Barrens.  Kill them until their leader, Warlord Krom'zar, appears.  Defeat him and bring me a piece of his banner as proof. We're counting on you, <name>. "
40,Into the Raptor's Den,Kill Sunscale raptors and collect their feathers. ,"The hunt deepens, <name>. Now you must find and defeat your prey within its lair. Hunt the Sunscale raptors to the south, where they have built a warren amongst the hills just off of the road. Slay them and remove the feathers they wear. Place the feathers on the sunscale raptor nests to show their brethren you do not fear them! Be cautious, <class>. Raptors hunt in packs and will swarm you if you are not cautious. "
41,Proving Pit,"Speak to a Darkspear Jailor, then enter the proving pit and kill a Captive Spitescale Scout. ","Ya done quite well for ya'self, <class>. I'm sure I could teach ya a trick or two here and dere, but I not be wastin' ya time on tiki targets no longer. l put one last trial before ya den, mon. Head over to da provin' pit in the middle of dis area and fight a real baddy - one dat wants ta kill ya back. Just let the jailor by the pit know when ya ready. "
42,Light Camera Action,"Collect an Iron Box and a Russet Belt from locations within Orgrimmar, and a Standard Scope from an engineer. ","You look like you've got a discerning eye for the visual arts, want to try your hand at photography?

I can make you one of these S. E. L. F. I. E. cameras, I just need a few parts.

For the strap, grab me a Russet Belt from one of the armor merchants around here.

I've got a shipment of extra housings waiting by the back entrance to the city, grab me one when you're over there.

Oh, and a Standard Scope, most any engineer can make you one of those.

Now get out there, kid. Fame awaits! "
43,Vorsha the Lasher,Defeat Vorsha the Lasher. ,"Vorsha the Lasher. . . the fiendish hydra that roams the seas. . . She has attacked our outpost, each time unprovoked, laying waste to anything that falls in her path. But I am ready, <name>. I have prepared to best the hydra and end these attacks on Zoram'gar. The naga honor the wicked nature of this beast with a brazier that remains lit on an island just off the coast. I believe that if we put it out, Vorsha will appear in anger. We will need help, so be sure to bring some strong allies. "
44,The Stagnant Oasis,Use the dried seeds to investigate the fissures in the Stagnant Oasis. ,"Can what's happening to the south happen here? Judging by what you found at the Forgotten Pools, these oases may be the key. Let's perform an experiment. Here, take these seeds I've collected from the summit here. They are dead and infertile, but carry them down to the Stagnant Oasis just below us. If there is a fissure there, then place the seeds within it. . . and observe. Report your findings back to Tonga at the Crossroads. "
45,Fel To Pieces,Collect 9 pieces of Infernal Debris from Shatter Scar Vale. ,"The infernals that lurk in Shatter Scar Vale are formidable, but not invincible. Much progress has been made in thinning their numbers. Destroying them is only part of the solution, however. I've found that the stone that infernals are made of still contains large amounts of fel magic even after the infernal's death. The rubble of slain infernals now litters Shatter Scar Vale, leeching its corruption back into the ground. If you could collect it and bring it to me, I would be grateful. "
46,Ferocitas the Dream Eater,Kill 7 Gnarlpine Mystics and find the missing jewel. ,"The emerald. . . It is missing! My dreamcatcher has been damaged! There is a band of Gnarlpine mystics located to the north of Starbreeze. I have heard reports that their leader, Ferocitas the Dream Eater, has been wearing a necklace that glows green in the night. Now seeing my dreamcatcher, I am sure that he has stolen my emerald. . . He would never realize that its power is useless to him. Find this missing jewel, <name>. And, while you're there, clear out some of the corrupted mystics as well. "
47,Tears of the Moon,Recover Lady Sathrah's Silvery Spinnerets. ,"Lady Sathrah was once beloved of Elune. Graceful and pure, the spider spun her silver threads through the moonlight, catching the evening mist. The silvery dew had strong healing powers and was kept at the nearby temple. But of late, Sathrah has descended into madness. Her future generations are now threatened as well. Find Lady Sathrah, <name>, and end her suffering. She dwells northeast of here, near the river. Gather her silvery spinnerets and bring them back to me. "
48,Down From the Sky,Kill 8 Amathet Bowmen in Uldum. ,"The archers of Ramkahen are highly skilled, but the bows of the Amathet have the advantage of range. This makes our incursions into their territory highly dangerous.

You have a knack for fighting behind enemy lines. If you could thin out their ranks, it could provide us an opportunity to push their lines back for once.

Will you help? "
49,The Escape,Protect Wizzlecrank and the stolen goblin shredder on the way out of the Sludge Fens. ,"I suppose I'll learn as we go. . . Couldn't be too hard. Just some buttons here, and a lever or two. . . Well, are you ready to go? "
50,Supplies for the Crossroads,Collect 5 Crossroads Supply Crates from inside the Razormane cave. ,"Whatever has happened in Southern Barrens is causing some of the quilboar tribes to flee our direction. The displaced Razormane in particular grow desperate, and their attacks grow bolder. I've lost two caravans this week alone! Our warriors at the Crossroads desperately need those supplies, and I'm not about to let the quilboar grow fat off of their misdeeds. Find the missing supply crates and bring them to me. I'd search the quilboar hovel south of here, along the river. "
51,Supplies from the Uldum Accord,Speak with Provisioner Qorra in Uldum for your reward. ,"The Uldum Accord appreciates all the help you've given us.

Please take these supplies as a token of our gratitude, and a promise of more to come, should you continue to help us. "
52,Insane Druids,"Slay the insane druids: Taneel Darkwood, Uthil Mooncall, and Mavoris Cloudsbreak. ","The druids are dead, killed by their leaders who were driven insane by the Horde tainting the Forest Heart! I can feel the corruption even from here and I dare go no further. While I am too well attuned to Ashenvale and the Forest Heart, you. . . you could descend into the barrow den and do what must be done. I've laid down breadcrumbs for you in there. Though it tears me apart, I must ask that you put to rest the druids' once great leaders: Taneel Darkwood, Uthil Mooncall, and Mavoris Cloudsbreak. "
53,The Burning Blade,Obtain 6 Burning Blade Spellscrolls from members of the Burning Blade in Dustwind Cave. ,"I've been sent to investigate the presence of more Burning Blade agents here in Durotar.  To the northeast, you'll find a cave where the organization trains their new recruits.  I'm interested in what exactly they are teaching these neophytes. I only tell you this because you seem to be looking for work.  If you're interested in a little coin, sack the cave and return with their spellscrolls. The cave is somewhat hidden: exit Razor Hill from the east, and follow the canyon's eastern ridge. "
54,Open Their Eyes,Use Delaris's Prism to terrify 20 Jadefire Imps. ,"Before you go. . . I've taken advantage of my ""alone time"" with Impsy here to learn some interesting facts about imps. Specifically, he ended up telling me the one thing that all imps fear most. Something they're absolutely terrified of. I thought that sounded useful as well as interesting, so I've done some basic conjuring. This prism will project an image of. . . well, of what Impsy described. Shadowlurk Ridge is still swarming with imps. Why don't you go test their reaction for me? "
55,Your Time Has Come,Speak to Ziradormi in Orgrimmar. ,"<A pleasant image fills your mind's eye as a calm voice echoes through your being. >Young <class>, be still and hear my words. I am called to collect you, to deliver you, to one whose eye none can escape. Find me in Orgrimmar, mortal, for your time has come. "
56,Finding the Source,Krakle in Un'Goro Crater wants you to find the hottest area of Fire Plume Ridge. ,"I created a thermometer to take readings of the temperatures at the volcano, and I'd like to find the hottest lava flows.  It gives the measurements in degrees Kraklenheit! Here, take it, and take readings of the temperatures at the ridge whenever you see a hot spot! Hot spots usually take the form of a glowing, rocky pillar jutting out of the ground.  You'll find them around the base of Fire Plume Ridge. . . one trip around the perimeter will likely suffice. "
57,Security! ,Overseer Gorthak wants you to bring him the Kaldorei Assassin's Head. ,"It's not as like I haven't got enough to think about here! Keeping this place operational is hard enough without constant elf and draenei harassment. Now, on top of everything, there's an assassin lurking around the camp who's killed an important diplomat. . . on my watch! Whoever it is couldn't have gotten far, <class>. Scour the camp until you find her and then avenge the diplomat! At least I can bring the assassin's head with me when I have to answer to Hellscream. "
58,Aessina's Miracle,Take the Heart of the Forest to Hamuul Runetotem at the Grove of Aessina in Mount Hyjal. ,"<The finger-like branches of one of Nordu 's burning limbs part, revealing an untouched, glimmering seed. >This is the Heart of the Forest. The seed of life. Take this to your Arch Druid at Aessina's Grove - Hamuul Runetotem will know how to invoke its power. I promise you, the wilderness spirit will be silent no longer. New life will bloom from the ashes of old. Thank you, <race>. My time is done. "
59,Reclaiming Felfire Hill,Plant 8 Tree Seedlings in the Fertile Dirt Mounds. ,"Little one, to the southwest is an area of Nightsong Woods that has in recent times come to be called Felfire Hill. It is very sad to see the demons crawling over it, spreading their corruption. Would you do something to help take back the land? I have a number of seeds that I have been saving for such a purpose. Take them to Felfire Hill and plant them in the fertile dirt mounds. "
60,Walk With The Earth Mother,"Take the Mark of Bloodhoof to High Overlord Saurfang, located in Grommash Hold in Orgrimmar. ","Much has changed outside of Mulgore, <name>. The world is torn, and our Horde allies have turned down dark paths. We must guide them. Even in the darkest hour, we will bravely hold our heads high, and honor the Earth Mother in all we do. You must go, <name>, and be this example. Go to Orgrimmar. Tell Saurfang how the Grimtotem were driven out. Let him know our pride and discipline, our strength and sorrow. Tal at the Skytower will send you on your way. Go in peace, and never forget your people. "
61,Hezrul Bloodmark,Slay Hezrul Bloodmark and collect his head. ,"Hezrul Bloodmark is the leader of the Kolkar centaurs in the Barrens. He is fierce, brutal and cunning. Defeating him would disrupt and fracture the Kolkars, greatly reducing their threat to us. So kill him. Bring me Hezrul's Head, and I will mount it from this outpost, so that they may know fear. Hezrul leads his people from the Lushwater Oasis, to the south. "
62,The Moss-twined Heart,Bring the Moss-twined Heart to Denalan at Lake Al'Ameth. ,"The heart of Blackmoss the Fetid is covered with a dark, oily moss.  In fact, the only way to tell this is a heart is from its slow, rhythmic beat. . . A beat that continues even now. Perhaps Denalan will want to see this heart. "
63,Weapons of Mass Dysfunction,"Inspect Hellscream Demolishers until you find a faulty one, then teach its Chief Engineer a lesson. ","<Glibbs mops sweat from his brow with a greasy handkerchief. >Saurfang isn't happy with our work? This is very bad. My boys need to step it up. Maybe you can help set an example. A set of Hellscream Demolishers just rolled off the blocks and are ready for inspection. Give them a thorough going-over, and if you find any problems, give the Chief Engineer a good thrashing. Remind them that the Horde is depending upon them! "
64,The Demon Scarred Cloak,Find someone who knows of Ghost Howl. ,"The ragged hide of Ghost Howl still bears a terrible wound, gained from the wolf's battles against the Burning Legion. Perhaps someone in Camp Sungraze should know of Ghost Howl's demise. . . . "
65,The Bloodcurse Legacy,Admiral Odesyus has asked that you find and speak with Captain Edward Hanes. ,"Dear friend, My hand trembles as I ink this letter. I pray that it reaches you in time. Last night, Edward Hanes, captain of the ship 'Lost Hope', appeared before me in my tent. The same Edward Hanes that died of scurvy 20 years ago. This apparition told me a tale that made my heart tremble. A tale that I need you to hear and a mission that I need you to accomplish. Will you do it? Will you seek out Edward on Wyrmscar Island, northeast of your base? Regards, Admiral Odesyus"
66,Just a Fancy Cockroach,"Kill 5 Amethyst Scarabs, 5 Sapphire Scarabs, 5 Turquoise Scarabs, and 5 Emerald Scarabs. ","Evidently, the ancient statues were home to various species of scarab. Determined to leave this site in the best condition possible, you resolve to ridding the chamber of these pests. "
67,The Befouled Element,"Bring the Befouled Water Globe to Mastok Wrilehiss at Splintertree Post, Ashenvale. ","The slain elemental has produced an intensely glowing globe of water.  The contents of the globe are, at best, disgusting.  It would be safe to assume that whatever has befouled the water of Mystral Lake is most likely present in the water of the globe. It's not exactly common knowledge who might be interested in such a find; perhaps Mastok Wrilehiss at Splintertree Post, might have an idea. "
68,All Aboard! ,Speak to General Nazgrim aboard Hellscream's Fist. ,"You hear all of that, <name>? There are Alliance that need killing and I need to round up a veteran crew. You're coming with me! We won't be returning until our assignment's complete, so round up your things and make ready. I'll be aboard a newly commissioned gunship over Bladefist Bay. Don't keep me waiting! "
69,Champions of Azeroth,Complete 4 Azerite world quests. ,Assist Magni by completing 4 Azerite world quests. 
70,Mossy Tumors,Retreive 5 Mossy Tumors. ,"There is a malevolence growing in the timberlings. We are trying to find the source, but until we do. . . in order to keep Teldrassil safe we must cut down the timberlings who are beyond help. Those that wander Wellspring Lake to the north are the most tainted. They must be removed! Destroy the Timberlings you find there, and gather the mossy tumors growing upon them. Bring the tumors to me so that they may be burned. "
71,The Offering to Azshara,Stop the Darkscale Priestesses from offering the Horn of the Ancients to Azshara above Nazj'vel. ,The warlord said the horn of the ancients was being offered to Azshara above Nazj'vel. Perhaps it's not too late to save the ancient relic from being destroyed. 
72,Ending the Bloodcurse,Captain Edward Hanes on Wyrmscar Island wants you to destroy the Statue of Queen Azshara and kill Atoph the Bloodcursed. ,"To the south you will find Bloodcurse Isle. Atop the island you will find a shrine dedicated to the beloved queen of the naga, Azshara. Destroy the statue - burn it in effigy! This will surely draw the ire of Atoph, the Bloodcursed leader. Slay Atoph and return to me! "
73,The Art of War,Speak to General Nazgrim in Grommash Hold. ,"Lok'tar ogar, <race>. I am Nazgrim. You are hereby ordered to present yourself at Grommash Hold immediately. All in service to the Horde are to swear an oath of allegiance to their new Warchief. Do not keep him waiting, <race>. "
74,Twilight Skies,Accompany the Horde air fleet to Twilight Highlands. ,"Okay, you're all checked in. Wait here for Captain Krazz to bring the zeppelin around, then get on board and accompany the air fleet. Admiral Stonefist will be waiting for you outside of Dragonmaw Port! "
75,The Venture Co. ,Kill 7 Venture Co. ,"This explains the buildup of Venture Co. employees and equipment we've seen in Mulgore. Those goblins. . . their company is expanding too quickly for their own good. It's how they say, show a goblin something, and you can hear the scales in the background. Greedy little things, they are. Unfortunately for their business enterprise, we tauren cannot allow them to conduct their operations in our lands. Go to their mine northeast of the ravaged caravan and send them a message. "
76,Firing Squad,Speak to Commander Schnottz. ,"Come out back vizh me, <race>. Zhere is somezhink I vould like you to see. "
